source|target|weight
ur.013153602042.70|ur.0652746550.07|1
ur.016262143321.19|ur.011403412052.00|1
ur.016262143321.19|ur.01112621172.58|1
ur.016262143321.19|ur.0652746550.07|1
ur.016262143321.19|ur.0632405177.91|1
ur.016262143321.19|ur.01017767143.50|1
ur.011403412052.00|ur.01112621172.58|1
ur.011403412052.00|ur.0652746550.07|1
ur.01112621172.58|ur.0652746550.07|1
ur.0652746550.07|ur.014561237657.75|1
ur.0652746550.07|ur.01226244761.14|1
ur.0652746550.07|ur.07474712207.27|1
ur.01222150754.25|ur.01273434240.39|1
ur.01222150754.25|ur.01105722354.85|1
ur.01222150754.25|ur.01047774761.46|1
ur.01222150754.25|ur.01130371715.50|1
ur.01032066060.90|ur.01033644072.15|1
ur.0762271037.55|ur.07353444575.53|1
ur.0762271037.55|ur.011344733521.27|1
ur.07353444575.53|ur.011344733521.27|1
ur.01101035010.11|ur.01151454145.13|3
ur.01101035010.11|ur.016701454541.72|1
ur.01101035010.11|ur.0765424440.27|1
ur.01101035010.11|ur.012343072047.69|1
ur.01101035010.11|ur.0776126437.57|1
ur.01101035010.11|ur.01075173710.76|1
ur.01101035010.11|ur.01052741260.31|1
ur.01101035010.11|ur.015471463265.10|1
ur.01101035010.11|ur.01221264465.18|1
ur.01101035010.11|ur.0660222165.44|1
ur.01101035010.11|ur.01277555160.73|1
ur.01151454145.13|ur.016701454541.72|1
ur.01151454145.13|ur.0765424440.27|1
ur.01151454145.13|ur.012343072047.69|1
ur.01151454145.13|ur.0776126437.57|1
ur.01151454145.13|ur.01302564017.43|1
ur.01151454145.13|ur.01326450013.84|1
ur.01151454145.13|ur.01075173710.76|1
ur.01151454145.13|ur.01052741260.31|1
ur.01151454145.13|ur.015471463265.10|1
ur.01151454145.13|ur.01221264465.18|1
ur.01151454145.13|ur.0660222165.44|1
ur.01151454145.13|ur.01277555160.73|1
ur.012212614165.22|ur.0761046650.29|2
ur.015055424517.87|ur.010720361062.46|1
ur.0763521661.41|ur.0726655414.15|1
ur.0763521661.41|ur.0620644104.36|1
ur.0763521661.41|ur.016363614222.68|1
ur.0763521661.41|ur.01060742250.24|1
ur.01060742250.24|ur.0726655414.15|1
ur.01060742250.24|ur.0620644104.36|1
ur.01060742250.24|ur.016363614222.68|1
ur.01060742250.24|ur.01306513376.45|1
ur.0620644104.36|ur.0726655414.15|1
ur.0620644104.36|ur.016363614222.68|1
ur.0620644104.36|ur.0645655406.88|1
ur.0620644104.36|ur.01145662053.07|1
ur.0620644104.36|ur.0676504756.20|1
ur.0620644104.36|ur.01075465176.23|1
ur.0726655414.15|ur.016363614222.68|1
ur.01032316131.09|ur.01100431331.04|1
ur.01032316131.09|ur.01324571004.87|1
ur.01032316131.09|ur.01167557463.05|1
ur.01032316131.09|ur.0650322642.18|1
ur.01167557463.05|ur.01100431331.04|1
ur.01167557463.05|ur.01324571004.87|1
ur.01167557463.05|ur.0650322642.18|1
ur.01167557463.05|ur.0640512403.86|1
ur.01167557463.05|ur.010205212117.50|1
ur.01324571004.87|ur.01100431331.04|1
ur.01324571004.87|ur.0650322642.18|1
ur.01100431331.04|ur.0650322642.18|1
ur.01100431331.04|ur.0674632425.14|1
ur.01100431331.04|ur.01107342035.04|1
ur.01100431331.04|ur.0640512403.86|1
ur.013177012437.32|ur.01347546101.52|1
ur.013177012437.32|ur.01032127305.90|1
ur.013177012437.32|ur.011256207542.71|1
ur.013177012437.32|ur.01160111266.19|1
ur.01032127305.90|ur.01347546101.52|1
ur.01032127305.90|ur.011256207542.71|1
ur.01032127305.90|ur.01160111266.19|1
ur.01160111266.19|ur.01347546101.52|1
ur.01160111266.19|ur.011256207542.71|1
ur.01347546101.52|ur.011256207542.71|1
ur.011662600637.33|ur.010264105226.81|1
ur.011662600637.33|ur.01114660664.27|1
ur.011662600637.33|ur.014002056055.71|1
ur.01114660664.27|ur.010264105226.81|1
ur.01114660664.27|ur.014002056055.71|1
ur.014002056055.71|ur.010264105226.81|1
ur.014002056055.71|ur.07505535224.86|1
ur.014002056055.71|ur.015354454731.03|2
ur.07524443042.65|ur.0775337371.63|1
ur.01367004535.41|ur.01360204563.80|1
ur.01367004535.41|ur.01253355521.43|1
ur.01367004535.41|ur.01340526721.32|1
ur.01367004535.41|ur.01236223766.99|1
ur.01360204563.80|ur.01253355521.43|1
ur.01360204563.80|ur.01340526721.32|1
ur.01360204563.80|ur.01236223766.99|1
ur.01340526721.32|ur.01253355521.43|1
ur.01340526721.32|ur.01236223766.99|1
ur.01236223766.99|ur.01253355521.43|1
ur.0640512403.86|ur.010205212117.50|1
ur.0640512403.86|ur.0763244404.65|1
ur.0640512403.86|ur.01064146320.53|1
ur.016712641445.55|ur.01212362023.37|1
ur.016712641445.55|ur.0742651270.08|1
ur.016712641445.55|ur.013456432145.16|1
ur.016712641445.55|ur.0604676620.49|1
ur.016712641445.55|ur.01331553652.37|1
ur.016712641445.55|ur.014166417253.06|1
ur.0742651270.08|ur.01212362023.37|1
ur.0742651270.08|ur.013456432145.16|1
ur.0742651270.08|ur.0604676620.49|1
ur.0742651270.08|ur.01331553652.37|1
ur.0742651270.08|ur.014166417253.06|1
ur.01212362023.37|ur.013456432145.16|1
ur.01212362023.37|ur.0604676620.49|1
ur.01212362023.37|ur.01331553652.37|1
ur.01212362023.37|ur.014166417253.06|3
ur.01212362023.37|ur.0674536070.78|1
ur.01212362023.37|ur.011551630131.25|1
ur.0604676620.49|ur.013456432145.16|1
ur.0604676620.49|ur.01331553652.37|1
ur.0604676620.49|ur.014166417253.06|1
ur.013456432145.16|ur.01331553652.37|1
ur.013456432145.16|ur.014166417253.06|1
ur.014166417253.06|ur.01331553652.37|1
ur.014166417253.06|ur.0674536070.78|1
ur.014166417253.06|ur.011551630131.25|1
ur.014653002743.81|ur.010414570256.97|1
ur.014653002743.81|ur.01016574216.23|1
ur.010414570256.97|ur.01016574216.23|1
ur.01311471021.39|ur.014175616035.08|1
ur.0744674145.06|ur.013401242107.03|1
ur.016050073013.18|ur.015771765055.36|1
ur.0641233734.54|ur.01017262777.20|1
ur.01157072046.40|ur.01222124041.27|1
ur.01157072046.40|ur.0672003263.22|1
ur.01157072046.40|ur.01332351610.88|1
ur.01157072046.40|ur.011656616717.41|1
ur.0672003263.22|ur.01222124041.27|1
ur.0672003263.22|ur.01332351610.88|1
ur.0672003263.22|ur.011656616717.41|1
ur.01332351610.88|ur.01222124041.27|1
ur.01332351610.88|ur.011656616717.41|1
ur.01332351610.88|ur.010524013447.10|1
ur.01332351610.88|ur.0621336461.89|1
ur.01332351610.88|ur.014615403714.34|1
ur.01222124041.27|ur.011656616717.41|1
ur.01273434240.39|ur.01105722354.85|1
ur.01273434240.39|ur.01047774761.46|1
ur.01273434240.39|ur.01130371715.50|1
ur.01273434240.39|ur.01054575033.37|1
ur.01273434240.39|ur.01231721600.58|1
ur.01273434240.39|ur.01166311277.79|1
ur.01047774761.46|ur.01105722354.85|1
ur.01047774761.46|ur.01130371715.50|1
ur.01105722354.85|ur.01130371715.50|1
ur.01106116117.02|ur.01331056567.35|2
ur.01106116117.02|ur.01152151243.29|1
ur.01106116117.02|ur.0775446106.53|1
ur.01106116117.02|ur.01240545576.43|1
ur.01106116117.02|ur.014732510515.04|1
ur.01106116117.02|ur.01370021645.17|1
ur.015374422025.50|ur.014524742172.54|1
ur.0727303777.13|ur.01350304715.28|1
ur.0727303777.13|ur.01013163063.00|1
ur.0727303777.13|ur.0737006177.12|1
ur.01350304715.28|ur.01013163063.00|1
ur.01350304715.28|ur.0737006177.12|1
ur.01013163063.00|ur.0737006177.12|1
ur.0737006177.12|ur.01251142421.60|1
ur.0737006177.12|ur.0736755262.66|1
ur.0737006177.12|ur.01231263274.67|1
ur.0737006177.12|ur.0777172507.76|1
ur.0737006177.12|ur.01161061763.22|1
ur.0737006177.12|ur.013157737063.29|1
ur.0737006177.12|ur.01121323064.49|1
ur.0737006177.12|ur.0655274157.23|1
ur.0737006177.12|ur.01332565057.41|1
ur.0737006177.12|ur.016700714046.42|1
ur.011376134701.38|ur.057520743.43|1
ur.0616444246.75|ur.016611633637.08|1
ur.0616444246.75|ur.01230142470.15|1
ur.01230142470.15|ur.016611633637.08|1
ur.013051007315.74|ur.013765463303.42|1
ur.013051007315.74|ur.015565113614.11|1
ur.013051007315.74|ur.012101545355.97|1
ur.013765463303.42|ur.015565113614.11|1
ur.013765463303.42|ur.012101545355.97|1
ur.012101545355.97|ur.015565113614.11|1
ur.0612525555.61|ur.013166255175.02|1
ur.013166255175.02|ur.01046056107.42|1
ur.016256061637.78|ur.014677762157.70|1
ur.07727475735.75|ur.012765433575.11|1
ur.07727475735.75|ur.011606114057.92|1
ur.07727475735.75|ur.013200243114.43|1
ur.07727475735.75|ur.010211246401.27|1
ur.013200243114.43|ur.012765433575.11|1
ur.013200243114.43|ur.011606114057.92|1
ur.013200243114.43|ur.010211246401.27|1
ur.011606114057.92|ur.012765433575.11|1
ur.011606114057.92|ur.010211246401.27|1
ur.012765433575.11|ur.010211246401.27|1
ur.014042617373.20|ur.012613662515.80|1
ur.014042617373.20|ur.016615751542.51|1
ur.014042617373.20|ur.010373563373.27|1
ur.016615751542.51|ur.012613662515.80|1
ur.016615751542.51|ur.010373563373.27|1
ur.012613662515.80|ur.010373563373.27|1
ur.01370021645.17|ur.010755450661.75|1
ur.01370021645.17|ur.016626773715.87|1
ur.01370021645.17|ur.0731112626.37|1
ur.01370021645.17|ur.014312157652.15|1
ur.01370021645.17|ur.01224031676.37|1
ur.01370021645.17|ur.01167750503.30|1
ur.01370021645.17|ur.01165245747.67|2
ur.01370021645.17|ur.01127352226.45|1
ur.01370021645.17|ur.0775446106.53|1
ur.01370021645.17|ur.01240545576.43|1
ur.01370021645.17|ur.014732510515.04|1
ur.0731112626.37|ur.010755450661.75|1
ur.0731112626.37|ur.016626773715.87|1
ur.0731112626.37|ur.014312157652.15|1
ur.016626773715.87|ur.010755450661.75|1
ur.016626773715.87|ur.014312157652.15|1
ur.014312157652.15|ur.010755450661.75|1
ur.01346152624.93|ur.01065660431.43|1
ur.01346152624.93|ur.0611035042.03|1
ur.01346152624.93|ur.01130455277.16|1
ur.0611035042.03|ur.01065660431.43|1
ur.0611035042.03|ur.01130455277.16|1
ur.01130455277.16|ur.01065660431.43|1
ur.015123461017.66|ur.01202554204.92|1
ur.07620324443.12|ur.016276335677.18|1
ur.016037200254.68|ur.01061017360.21|1
ur.016037200254.68|ur.0711063171.98|1
ur.016037200254.68|ur.01137531577.42|1
ur.0711063171.98|ur.01061017360.21|1
ur.0711063171.98|ur.01137531577.42|1
ur.01137531577.42|ur.01061017360.21|1
ur.01063263031.48|ur.01165263650.34|2
ur.01063263031.48|ur.01273670317.02|2
ur.01063263031.48|ur.0750431441.74|1
ur.01165263650.34|ur.01273670317.02|2
ur.01165263650.34|ur.0750431441.74|1
ur.01273670317.02|ur.0750431441.74|1
ur.01273670317.02|ur.011447253057.88|1
ur.01273670317.02|ur.012272344253.61|1
ur.0746111003.64|ur.012336200057.54|1
ur.012607671411.68|ur.07621210535.08|1
ur.012607671411.68|ur.014202632411.41|1
ur.012607671411.68|ur.01076572331.97|1
ur.07621210535.08|ur.014202632411.41|2
ur.07621210535.08|ur.01076572331.97|1
ur.014202632411.41|ur.01076572331.97|1
ur.0637616634.28|ur.012306045101.50|1
ur.012306045101.50|ur.010014120655.82|1
ur.012306045101.50|ur.07713500415.65|1
ur.012306045101.50|ur.012574204165.91|1
ur.01177674512.28|ur.01367545054.28|1
ur.013423211702.40|ur.07715475274.44|1
ur.01072402513.35|ur.0617662512.50|1
ur.01072402513.35|ur.014405522221.52|1
ur.01072402513.35|ur.010030364755.03|1
ur.0617662512.50|ur.014405522221.52|1
ur.0617662512.50|ur.010030364755.03|1
ur.014405522221.52|ur.010030364755.03|1
ur.01152151243.29|ur.01331056567.35|1
ur.01331056567.35|ur.0775446106.53|1
ur.01331056567.35|ur.01247073502.08|1
ur.01261524767.88|ur.01104531757.05|1
ur.01104531757.05|ur.01123333164.53|2
ur.01104531757.05|ur.011037046202.82|1
ur.01104531757.05|ur.010746054555.45|1
ur.01104531757.05|ur.01107130536.64|1
ur.01104531757.05|ur.01224661632.44|1
ur.01104531757.05|ur.01045515614.50|1
ur.01224031676.37|ur.01167750503.30|1
ur.01224031676.37|ur.01165245747.67|1
ur.01167750503.30|ur.01165245747.67|1
ur.01165245747.67|ur.01127352226.45|1
ur.011667165701.02|ur.013112540471.56|1
ur.011667165701.02|ur.0721257210.28|1
ur.011667165701.02|ur.010470711175.29|1
ur.011667165701.02|ur.011615534125.81|1
ur.011667165701.02|ur.016005746571.56|1
ur.011667165701.02|ur.013203070273.57|1
ur.011667165701.02|ur.015540666503.32|1
ur.011667165701.02|ur.014536471120.31|1
ur.012063254364.26|ur.01040022367.47|1
ur.012063254364.26|ur.014753161664.98|2
ur.012063254364.26|ur.015434565531.51|2
ur.012063254364.26|ur.012514776731.45|1
ur.012063254364.26|ur.014407721161.60|1
ur.012063254364.26|ur.012524306271.22|2
ur.012063254364.26|ur.015334354637.99|1
ur.012063254364.26|ur.01007707002.36|1
ur.012063254364.26|ur.012266611545.50|1
ur.012063254364.26|ur.07640220553.65|1
ur.012266611545.50|ur.01040022367.47|1
ur.012266611545.50|ur.014753161664.98|1
ur.012266611545.50|ur.015434565531.51|1
ur.012266611545.50|ur.012514776731.45|1
ur.012266611545.50|ur.014407721161.60|1
ur.012266611545.50|ur.012524306271.22|1
ur.012266611545.50|ur.015334354637.99|1
ur.012266611545.50|ur.01007707002.36|1
ur.015334354637.99|ur.01040022367.47|1
ur.015334354637.99|ur.014753161664.98|1
ur.015334354637.99|ur.015434565531.51|1
ur.015334354637.99|ur.012514776731.45|1
ur.015334354637.99|ur.014407721161.60|1
ur.015334354637.99|ur.012524306271.22|1
ur.015334354637.99|ur.01007707002.36|1
ur.015334354637.99|ur.011251277227.36|1
ur.015334354637.99|ur.010657350512.16|1
ur.015334354637.99|ur.010766141070.67|1
ur.01040022367.47|ur.014753161664.98|1
ur.01040022367.47|ur.015434565531.51|1
ur.01040022367.47|ur.012514776731.45|1
ur.01040022367.47|ur.014407721161.60|1
ur.01040022367.47|ur.012524306271.22|1
ur.01040022367.47|ur.01007707002.36|1
ur.015434565531.51|ur.014753161664.98|2
ur.015434565531.51|ur.012514776731.45|1
ur.015434565531.51|ur.014407721161.60|1
ur.015434565531.51|ur.012524306271.22|2
ur.015434565531.51|ur.01007707002.36|1
ur.015434565531.51|ur.07640220553.65|1
ur.012524306271.22|ur.014753161664.98|2
ur.012524306271.22|ur.012514776731.45|1
ur.012524306271.22|ur.014407721161.60|1
ur.012524306271.22|ur.01007707002.36|1
ur.012524306271.22|ur.07640220553.65|1
ur.01007707002.36|ur.014753161664.98|1
ur.01007707002.36|ur.012514776731.45|1
ur.01007707002.36|ur.014407721161.60|1
ur.014753161664.98|ur.012514776731.45|1
ur.014753161664.98|ur.014407721161.60|1
ur.014753161664.98|ur.07640220553.65|1
ur.012514776731.45|ur.014407721161.60|1
ur.0601113154.29|ur.011461053504.07|1
ur.01360551577.18|ur.01200270221.26|1
ur.01360551577.18|ur.01027707610.15|1
ur.01360551577.18|ur.0607103327.82|1
ur.01360551577.18|ur.01154006727.00|1
ur.01360551577.18|ur.013074006673.32|1
ur.01200270221.26|ur.01027707610.15|1
ur.01200270221.26|ur.0607103327.82|1
ur.01200270221.26|ur.01154006727.00|1
ur.01200270221.26|ur.013074006673.32|1
ur.0607103327.82|ur.01027707610.15|1
ur.0607103327.82|ur.01154006727.00|1
ur.0607103327.82|ur.013074006673.32|1
ur.01027707610.15|ur.01154006727.00|1
ur.01027707610.15|ur.013074006673.32|1
ur.01027707610.15|ur.0643007425.84|1
ur.01027707610.15|ur.0747032744.26|1
ur.013074006673.32|ur.01154006727.00|1
ur.01004776104.69|ur.01270211166.22|2
ur.01004776104.69|ur.01124547064.70|1
ur.01004776104.69|ur.01205435531.41|1
ur.01270211166.22|ur.01124547064.70|1
ur.01270211166.22|ur.01205435531.41|1
ur.0655002734.60|ur.010261230331.54|1
ur.0655002734.60|ur.01223153015.07|1
ur.0655002734.60|ur.0721327015.24|1
ur.0655002734.60|ur.010262772077.38|1
ur.01145453274.65|ur.0710614141.17|1
ur.01145453274.65|ur.01152213267.83|1
ur.01145453274.65|ur.07417417117.67|1
ur.01145453274.65|ur.0612231577.82|1
ur.01017337156.39|ur.07433125435.15|1
ur.015354454731.03|ur.07505535224.86|2
ur.015354454731.03|ur.014132154403.53|1
ur.07505535224.86|ur.014132154403.53|1
ur.013714430041.92|ur.0643077432.68|2
ur.013714430041.92|ur.010527624235.06|2
ur.010527624235.06|ur.0643077432.68|2
ur.01127352226.45|ur.01076516013.05|1
ur.01127352226.45|ur.010614071562.07|1
ur.01127352226.45|ur.015007176071.56|1
ur.011477006052.98|ur.014741411203.08|1
ur.011466027771.53|ur.010154341221.49|1
ur.016407141111.81|ur.016603011744.36|1
ur.016472032001.68|ur.010662261007.25|1
ur.016472032001.68|ur.01175104721.28|1
ur.016472032001.68|ur.013140436546.52|1
ur.016472032001.68|ur.07451436637.45|1
ur.016472032001.68|ur.01124140026.05|1
ur.010662261007.25|ur.01175104721.28|1
ur.010662261007.25|ur.013140436546.52|1
ur.010662261007.25|ur.07451436637.45|1
ur.010662261007.25|ur.01124140026.05|1
ur.01175104721.28|ur.013140436546.52|2
ur.01175104721.28|ur.07451436637.45|1
ur.01175104721.28|ur.01124140026.05|2
ur.01175104721.28|ur.011717745141.20|1
ur.01175104721.28|ur.01124367404.45|1
ur.01175104721.28|ur.010016565207.72|1
ur.01175104721.28|ur.012563333131.18|1
ur.013140436546.52|ur.07451436637.45|1
ur.013140436546.52|ur.01124140026.05|2
ur.013140436546.52|ur.011717745141.20|1
ur.013140436546.52|ur.01124367404.45|1
ur.013140436546.52|ur.010016565207.72|1
ur.013140436546.52|ur.012563333131.18|1
ur.01124140026.05|ur.07451436637.45|1
ur.01124140026.05|ur.011717745141.20|1
ur.01124140026.05|ur.01124367404.45|1
ur.01124140026.05|ur.010016565207.72|1
ur.01124140026.05|ur.012563333131.18|1
ur.010521224147.23|ur.07663634347.53|1
ur.010776654001.90|ur.01053235174.45|1
ur.010776654001.90|ur.0751734455.94|1
ur.010776654001.90|ur.01200600261.85|1
ur.010776654001.90|ur.0733713310.20|1
ur.010776654001.90|ur.01155565654.71|1
ur.010776654001.90|ur.01167023566.98|1
ur.010776654001.90|ur.0730751754.05|1
ur.01155565654.71|ur.01053235174.45|1
ur.01155565654.71|ur.0751734455.94|1
ur.01155565654.71|ur.01200600261.85|1
ur.01155565654.71|ur.0733713310.20|1
ur.01155565654.71|ur.01167023566.98|1
ur.01155565654.71|ur.0730751754.05|1
ur.0751734455.94|ur.01053235174.45|1
ur.0751734455.94|ur.01200600261.85|1
ur.0751734455.94|ur.0733713310.20|1
ur.0751734455.94|ur.01167023566.98|1
ur.0751734455.94|ur.0730751754.05|1
ur.0733713310.20|ur.01053235174.45|1
ur.0733713310.20|ur.01200600261.85|1
ur.0733713310.20|ur.01167023566.98|1
ur.0733713310.20|ur.0730751754.05|1
ur.01053235174.45|ur.01200600261.85|1
ur.01053235174.45|ur.01167023566.98|1
ur.01053235174.45|ur.0730751754.05|1
ur.01167023566.98|ur.01200600261.85|1
ur.01167023566.98|ur.0730751754.05|1
ur.01200600261.85|ur.0730751754.05|1
ur.01022700764.47|ur.01372522271.00|1
ur.01022700764.47|ur.01025140266.24|1
ur.01022700764.47|ur.01201447321.69|1
ur.01022700764.47|ur.0762045276.35|1
ur.01022700764.47|ur.01050725202.00|1
ur.01022700764.47|ur.011065006675.38|1
ur.01025140266.24|ur.01372522271.00|1
ur.01025140266.24|ur.0577114507.44|1
ur.01025140266.24|ur.0661346645.50|1
ur.01372522271.00|ur.01327141233.96|1
ur.01372522271.00|ur.0662455214.01|1
ur.01372522271.00|ur.0704033044.52|1
ur.01372522271.00|ur.01106170454.24|1
ur.01372522271.00|ur.014536755643.24|1
ur.01243044005.28|ur.010744103533.08|1
ur.010744103533.08|ur.014405341265.82|1
ur.07671053722.37|ur.01063462075.72|1
ur.07671053722.37|ur.01012051421.43|1
ur.07671053722.37|ur.01220145704.12|1
ur.011503741555.45|ur.0626002315.29|1
ur.01011432422.64|ur.0743317222.75|1
ur.01011432422.64|ur.01341760161.74|1
ur.01011432422.64|ur.01214007322.11|1
ur.01011432422.64|ur.0635520333.14|1
ur.01011432422.64|ur.01334447261.50|1
ur.01011432422.64|ur.01176562633.51|1
ur.01341760161.74|ur.0743317222.75|1
ur.01341760161.74|ur.01214007322.11|1
ur.01341760161.74|ur.0635520333.14|1
ur.01341760161.74|ur.01334447261.50|1
ur.01341760161.74|ur.01176562633.51|1
ur.0743317222.75|ur.01214007322.11|1
ur.0743317222.75|ur.0635520333.14|1
ur.0743317222.75|ur.01334447261.50|1
ur.0743317222.75|ur.01176562633.51|1
ur.01176562633.51|ur.01214007322.11|1
ur.01176562633.51|ur.0635520333.14|1
ur.01176562633.51|ur.01334447261.50|1
ur.01214007322.11|ur.0635520333.14|1
ur.01214007322.11|ur.01334447261.50|1
ur.01334447261.50|ur.0635520333.14|1
ur.01360117561.19|ur.0612432253.33|1
ur.01360117561.19|ur.0635721334.48|1
ur.01360117561.19|ur.01250104272.04|1
ur.01360117561.19|ur.07455163645.15|1
ur.0612432253.33|ur.0635721334.48|1
ur.0612432253.33|ur.01250104272.04|1
ur.0612432253.33|ur.07455163645.15|1
ur.0635721334.48|ur.01250104272.04|1
ur.0635721334.48|ur.07455163645.15|1
ur.01250104272.04|ur.07455163645.15|1
ur.012361577075.21|ur.016613547502.34|1
ur.012361577075.21|ur.0656727151.06|1
ur.0656727151.06|ur.016613547502.34|1
ur.01201324653.11|ur.01004301041.27|1
ur.01201324653.11|ur.01222477634.43|1
ur.01222477634.43|ur.01004301041.27|1
ur.01027345757.23|ur.01016454100.33|1
ur.013005333675.17|ur.011333424015.35|1
ur.013005333675.17|ur.016347576421.26|1
ur.011333424015.35|ur.016347576421.26|1
ur.016347576421.26|ur.0634671007.11|1
ur.016347576421.26|ur.0671252427.06|1
ur.016347576421.26|ur.011663136135.50|2
ur.016347576421.26|ur.012504010225.31|1
ur.016347576421.26|ur.013566124322.77|1
ur.016347576421.26|ur.01160337340.35|1
ur.016347576421.26|ur.012403700371.88|1
ur.016347576421.26|ur.016707015221.01|1
ur.016347576421.26|ur.07742352605.86|1
ur.0704113004.84|ur.0612231577.82|1
ur.0704113004.84|ur.01270513240.38|1
ur.0704113004.84|ur.01236123571.67|1
ur.0612231577.82|ur.0710614141.17|1
ur.0612231577.82|ur.01152213267.83|1
ur.0612231577.82|ur.07417417117.67|1
ur.01203015411.47|ur.015455602716.24|1
ur.01203015411.47|ur.01215263003.24|1
ur.015455602716.24|ur.01215263003.24|1
ur.0621614370.46|ur.0600113217.27|1
ur.0621614370.46|ur.0720200473.56|1
ur.0621614370.46|ur.01315022371.36|1
ur.0600113217.27|ur.0720200473.56|1
ur.0600113217.27|ur.01315022371.36|1
ur.01315022371.36|ur.0720200473.56|1
ur.0614341247.26|ur.01324610003.38|2
ur.0614341247.26|ur.0772772642.38|1
ur.0614341247.26|ur.01262630264.32|1
ur.0772772642.38|ur.01324610003.38|1
ur.0772772642.38|ur.01262630264.32|1
ur.01262630264.32|ur.01324610003.38|1
ur.01033502724.25|ur.010012475553.60|1
ur.01270603261.06|ur.01201156072.19|1
ur.01270603261.06|ur.016655021251.53|1
ur.01201156072.19|ur.016655021251.53|1
ur.0640705433.20|ur.01152537116.59|2
ur.0640705433.20|ur.01245702733.57|1
ur.0640705433.20|ur.01133634533.98|2
ur.0640705433.20|ur.01320646106.00|2
ur.0640705433.20|ur.01011111364.88|1
ur.0640705433.20|ur.0672120757.84|1
ur.0640705433.20|ur.0707672005.63|1
ur.0640705433.20|ur.01076137154.48|1
ur.01152537116.59|ur.01245702733.57|1
ur.01152537116.59|ur.01133634533.98|2
ur.01152537116.59|ur.01320646106.00|2
ur.01152537116.59|ur.01011111364.88|1
ur.01152537116.59|ur.0672120757.84|1
ur.01152537116.59|ur.0707672005.63|1
ur.01152537116.59|ur.01076137154.48|1
ur.01133634533.98|ur.01245702733.57|1
ur.01133634533.98|ur.01320646106.00|2
ur.01133634533.98|ur.01011111364.88|1
ur.01133634533.98|ur.0672120757.84|1
ur.01133634533.98|ur.0707672005.63|1
ur.01133634533.98|ur.01076137154.48|1
ur.01011111364.88|ur.01245702733.57|1
ur.01011111364.88|ur.01320646106.00|1
ur.01011111364.88|ur.0672120757.84|1
ur.0672120757.84|ur.01245702733.57|1
ur.0672120757.84|ur.01320646106.00|1
ur.01245702733.57|ur.01320646106.00|1
ur.01320646106.00|ur.0707672005.63|1
ur.01320646106.00|ur.01076137154.48|1
ur.01320646106.00|ur.014120721165.14|2
ur.01320646106.00|ur.012213142357.18|2
ur.01320646106.00|ur.01364311533.43|2
ur.01320646106.00|ur.0623030730.54|1
ur.01320646106.00|ur.0745023031.11|1
ur.01320646106.00|ur.01221016330.08|1
ur.01320646106.00|ur.01074365663.86|1
ur.016243634717.40|ur.010150135675.07|1
ur.016243634717.40|ur.010336144117.61|1
ur.010336144117.61|ur.010150135675.07|1
ur.01220145704.12|ur.01012051421.43|2
ur.01220145704.12|ur.0710654302.41|1
ur.01220145704.12|ur.01322060651.48|1
ur.01220145704.12|ur.016063420215.35|1
ur.01012051421.43|ur.016063420215.35|1
ur.0635507064.16|ur.014625721316.47|1
ur.0635507064.16|ur.015400171204.03|1
ur.0635507064.16|ur.01162512326.49|1
ur.012073201224.71|ur.0755332074.14|1
ur.012723420263.77|ur.013143052077.40|1
ur.012723420263.77|ur.016237141226.56|1
ur.012723420263.77|ur.011633267047.77|1
ur.012723420263.77|ur.01157604740.78|1
ur.012723420263.77|ur.07735535714.11|1
ur.012723420263.77|ur.014121365765.49|1
ur.016237141226.56|ur.013143052077.40|1
ur.016237141226.56|ur.011633267047.77|1
ur.016237141226.56|ur.01157604740.78|1
ur.016237141226.56|ur.07735535714.11|1
ur.016237141226.56|ur.014121365765.49|1
ur.011633267047.77|ur.013143052077.40|1
ur.011633267047.77|ur.01157604740.78|1
ur.011633267047.77|ur.07735535714.11|1
ur.011633267047.77|ur.014121365765.49|1
ur.014121365765.49|ur.013143052077.40|1
ur.014121365765.49|ur.01157604740.78|1
ur.014121365765.49|ur.07735535714.11|1
ur.013143052077.40|ur.01157604740.78|1
ur.013143052077.40|ur.07735535714.11|1
ur.07735535714.11|ur.01157604740.78|1
ur.01330235722.25|ur.0673310411.84|1
ur.01107342035.04|ur.0674632425.14|1
ur.011446131722.34|ur.01252012543.62|1
ur.011446131722.34|ur.01254730246.03|1
ur.01254730246.03|ur.01252012543.62|1
ur.016012546611.81|ur.015267527106.14|1
ur.016012546611.81|ur.0755016031.14|1
ur.016012546611.81|ur.016541704717.26|1
ur.016541704717.26|ur.015267527106.14|1
ur.016541704717.26|ur.0755016031.14|1
ur.0755016031.14|ur.015267527106.14|1
ur.015267527106.14|ur.015010464310.39|1
ur.01054575033.37|ur.01231721600.58|1
ur.01054575033.37|ur.01166311277.79|1
ur.01166311277.79|ur.01231721600.58|1
ur.013673252145.04|ur.07473034632.18|1
ur.013673252145.04|ur.010015731605.38|1
ur.07473034632.18|ur.010015731605.38|1
ur.0747032744.26|ur.0643007425.84|1
ur.07535176235.12|ur.0661556110.12|1
ur.07535176235.12|ur.015533747556.32|1
ur.0661556110.12|ur.015533747556.32|1
ur.01247671700.50|ur.01031002727.49|1
ur.01247671700.50|ur.010713120703.85|1
ur.01247671700.50|ur.010612565245.20|1
ur.010713120703.85|ur.01031002727.49|1
ur.010713120703.85|ur.010612565245.20|1
